lkw_id,timestamp,status,brake_fluid_pct,motor_temp_c,oil_pressure_bar,rul_hours
LKW-04,2026-07-21 11:00:00,WARNUNG,50.7,89.1,2.81,48
LKW-04,2026-07-21 11:30:00,WARNUNG,50.7,85.0,4.56,48
LKW-04,2026-07-21 12:00:00,WARNUNG,50.7,87.9,2.49,48
LKW-04,2026-07-21 12:30:00,WARNUNG,50.7,83.0,4.49,48
LKW-04,2026-07-21 13:00:00,WARNUNG,50.7,76.9,3.48,48
LKW-04,2026-07-21 13:30:00,WARNUNG,50.7,77.2,2.36,48
LKW-04,2026-07-21 14:00:00,WARNUNG,50.6,80.0,1.86,48
LKW-04,2026-07-21 14:30:00,WARNUNG,50.6,81.6,3.22,48
LKW-04,2026-07-21 15:00:00,WARNUNG,50.6,77.3,3.43,48
LKW-04,2026-07-21 15:30:00,WARNUNG,50.6,73.2,3.14,48
LKW-04,2026-07-21 16:00:00,WARNUNG,50.6,76.0,1.31,48
LKW-04,2026-07-21 16:30:00,WARNUNG,50.6,75.1,1.9,48
LKW-04,2026-07-21 17:00:00,WARNUNG,50.6,85.3,3.16,48
LKW-04,2026-07-21 17:30:00,WARNUNG,50.6,75.9,2.9,48
LKW-04,2026-07-21 18:00:00,WARNUNG,50.6,80.5,3.95,48
LKW-04,2026-07-21 18:30:00,WARNUNG,50.6,80.6,3.84,48
LKW-04,2026-07-21 19:00:00,WARNUNG,50.6,77.9,3.44,48
LKW-04,2026-07-21 19:30:00,WARNUNG,50.5,87.5,3.12,48
LKW-04,2026-07-21 20:00:00,WARNUNG,50.5,74.8,3.27,48
LKW-04,2026-07-21 20:30:00,WARNUNG,50.5,72.3,2.21,48
LKW-04,2026-07-21 21:00:00,WARNUNG,50.5,78.8,2.8,48
LKW-04,2026-07-21 21:30:00,WARNUNG,50.5,78.7,4.75,48
LKW-04,2026-07-21 22:00:00,WARNUNG,50.5,87.9,4.22,48
LKW-04,2026-07-21 22:30:00,WARNUNG,50.5,79.9,3.31,48
LKW-04,2026-07-21 23:00:00,WARNUNG,50.5,80.6,1.91,48
LKW-04,2026-07-21 23:30:00,WARNUNG,50.5,74.4,4.37,48
LKW-04,2026-07-22 00:00:00,WARNUNG,50.5,83.1,4.16,48
LKW-04,2026-07-22 00:30:00,WARNUNG,50.5,74.8,2.17,48
LKW-04,2026-07-22 01:00:00,WARNUNG,50.4,78.4,4.79,48
LKW-04,2026-07-22 01:30:00,WARNUNG,50.4,89.3,4.25,48
LKW-04,2026-07-22 02:00:00,WARNUNG,50.4,79.6,4.38,48
LKW-04,2026-07-22 02:30:00,WARNUNG,50.4,92.8,5.42,48
LKW-04,2026-07-22 03:00:00,WARNUNG,50.4,73.6,3.33,48
LKW-04,2026-07-22 03:30:00,WARNUNG,50.4,87.5,2.91,48
LKW-04,2026-07-22 04:00:00,WARNUNG,50.4,82.3,5.09,36
LKW-04,2026-07-22 04:30:00,WARNUNG,50.4,71.7,2.53,24
LKW-04,2026-07-22 05:00:00,WARNUNG,50.4,81.9,1.11,24
LKW-04,2026-07-22 05:30:00,WARNUNG,50.4,88.9,3.36,24
LKW-04,2026-07-22 06:00:00,WARNUNG,50.4,71.0,3.39,24
LKW-04,2026-07-22 06:30:00,WARNUNG,50.4,87.4,1.82,24
LKW-04,2026-07-22 07:00:00,WARNUNG,50.4,81.2,2.62,24
LKW-04,2026-07-22 07:30:00,WARNUNG,50.3,80.2,3.82,24
LKW-04,2026-07-22 08:00:00,WARNUNG,50.3,78.6,2.67,24
LKW-04,2026-07-22 08:30:00,WARNUNG,50.3,77.9,3.88,24
LKW-04,2026-07-22 09:00:00,WARNUNG,50.3,78.2,3.41,24
LKW-04,2026-07-22 09:30:00,WARNUNG,50.3,74.9,3.19,24
LKW-04,2026-07-22 10:00:00,WARNUNG,50.3,82.1,4.65,24
LKW-04,2026-07-22 10:30:00,WARNUNG,50.3,70.6,3.77,24
LKW-04,2026-07-22 11:00:00,WARNUNG,50.3,79.6,2.88,24
LKW-04,2026-07-22 11:30:00,WARNUNG,50.3,84.5,1.5,24
LKW-04,2026-07-22 12:00:00,WARNUNG,50.3,74.7,4.65,24
LKW-04,2026-07-22 12:30:00,WARNUNG,50.3,70.6,3.4,24
LKW-04,2026-07-22 13:00:00,WARNUNG,50.3,82.1,3.68,24
LKW-04,2026-07-22 13:30:00,WARNUNG,50.2,67.3,2.01,24
LKW-04,2026-07-22 14:00:00,WARNUNG,50.2,88.8,2.61,24
LKW-04,2026-07-22 14:30:00,WARNUNG,50.2,78.9,2.39,24
LKW-04,2026-07-22 15:00:00,WARNUNG,50.2,74.7,2.53,24
LKW-04,2026-07-22 15:30:00,WARNUNG,50.2,84.2,2.47,24
LKW-04,2026-07-22 16:00:00,WARNUNG,50.2,84.8,4.02,24
LKW-04,2026-07-22 16:30:00,WARNUNG,50.2,85.0,1.91,24
LKW-04,2026-07-22 17:00:00,WARNUNG,50.2,78.1,2.52,24
LKW-04,2026-07-22 17:30:00,WARNUNG,50.2,74.4,4.57,24
LKW-04,2026-07-22 18:00:00,WARNUNG,50.2,76.8,2.55,24
LKW-04,2026-07-22 18:30:00,WARNUNG,50.2,77.2,1.78,24
LKW-04,2026-07-22 19:00:00,WARNUNG,50.2,81.8,2.09,24
LKW-04,2026-07-22 19:30:00,WARNUNG,50.1,83.4,2.9,24
LKW-04,2026-07-22 20:00:00,WARNUNG,50.1,78.3,3.86,24
LKW-04,2026-07-22 20:30:00,WARNUNG,50.1,85.5,3.4,24
LKW-04,2026-07-22 21:00:00,WARNUNG,50.1,78.4,3.69,24
LKW-04,2026-07-22 21:30:00,WARNUNG,50.1,85.2,2.58,24
LKW-04,2026-07-22 22:00:00,WARNUNG,50.1,81.2,3.16,24
LKW-04,2026-07-22 22:30:00,WARNUNG,50.1,81.4,2.46,24
LKW-04,2026-07-22 23:00:00,WARNUNG,50.1,80.1,2.22,24
LKW-04,2026-07-22 23:30:00,WARNUNG,50.1,77.2,3.82,24
LKW-04,2026-07-23 00:00:00,WARNUNG,50.1,71.5,2.65,24
LKW-04,2026-07-23 00:30:00,WARNUNG,50.1,82.3,3.16,24
LKW-04,2026-07-23 01:00:00,WARNUNG,50.0,83.9,3.38,24
LKW-04,2026-07-23 01:30:00,WARNUNG,50.0,62.5,3.12,24
LKW-04,2026-07-23 02:00:00,WARNUNG,50.0,76.6,3.63,24
LKW-04,2026-07-23 02:30:00,WARNUNG,50.0,76.5,5.01,24
LKW-04,2026-07-23 03:00:00,WARNUNG,50.0,76.3,2.65,24
LKW-04,2026-07-23 03:30:00,WARNUNG,50.0,79.2,2.88,18
LKW-04,2026-07-23 04:00:00,WARNUNG,50.0,78.4,4.32,12
LKW-04,2026-07-23 04:30:00,WARNUNG,50.0,80.7,1.73,12
LKW-04,2026-07-23 05:00:00,WARNUNG,50.0,72.6,3.1,12
LKW-04,2026-07-23 05:30:00,WARNUNG,50.0,78.1,1.82,12
LKW-04,2026-07-23 06:00:00,WARNUNG,50.0,92.2,3.38,12
LKW-04,2026-07-23 06:30:00,WARNUNG,50.0,79.4,4.85,12
LKW-04,2026-07-23 07:00:00,WARNUNG,49.9,86.8,2.67,12
LKW-04,2026-07-23 07:30:00,WARNUNG,49.9,73.4,2.45,12
LKW-04,2026-07-23 08:00:00,WARNUNG,49.9,81.6,3.22,12
LKW-04,2026-07-23 08:30:00,WARNUNG,49.9,75.7,2.49,12
LKW-04,2026-07-23 09:00:00,WARNUNG,49.9,82.6,3.44,12
LKW-04,2026-07-23 09:30:00,WARNUNG,49.9,72.0,3.76,12
LKW-05,2026-06-12 10:00:00,WARNUNG,62.8,74.0,4.73,528
LKW-05,2026-06-12 10:30:00,WARNUNG,62.8,76.0,3.21,528
LKW-05,2026-06-12 11:00:00,WARNUNG,62.8,79.8,3.56,528
LKW-05,2026-06-12 11:30:00,WARNUNG,62.8,71.9,3.03,528
LKW-05,2026-06-12 12:00:00,WARNUNG,62.8,78.2,2.36,528
LKW-05,2026-06-12 12:30:00,WARNUNG,62.7,83.5,4.21,528
LKW-05,2026-06-12 13:00:00,WARNUNG,62.7,72.7,2.34,528
LKW-05,2026-06-12 13:30:00,WARNUNG,62.7,77.2,3.07,528
LKW-05,2026-06-12 14:00:00,WARNUNG,62.7,83.7,2.84,528
LKW-05,2026-06-12 14:30:00,WARNUNG,62.7,81.7,3.95,528
LKW-05,2026-06-12 15:00:00,WARNUNG,62.7,82.0,3.1,528
LKW-05,2026-06-12 15:30:00,WARNUNG,62.7,89.9,3.4,528
LKW-05,2026-06-12 16:00:00,WARNUNG,62.6,74.7,5.3,528
LKW-05,2026-06-12 16:30:00,WARNUNG,62.6,75.9,3.37,528
LKW-05,2026-06-12 17:00:00,WARNUNG,62.6,91.1,4.01,528
LKW-05,2026-06-12 17:30:00,WARNUNG,62.6,72.3,2.4,528
LKW-05,2026-06-12 18:00:00,WARNUNG,62.6,83.6,2.48,528
LKW-05,2026-06-12 18:30:00,WARNUNG,62.6,84.4,3.87,528
LKW-05,2026-06-12 19:00:00,WARNUNG,62.6,83.1,1.97,528
LKW-05,2026-06-12 19:30:00,WARNUNG,62.5,65.8,2.27,528
LKW-05,2026-06-12 20:00:00,WARNUNG,62.5,73.6,4.3,528
LKW-05,2026-06-12 20:30:00,WARNUNG,62.5,85.3,1.99,528
LKW-05,2026-06-12 21:00:00,WARNUNG,62.5,84.4,3.31,528
LKW-05,2026-06-12 21:30:00,WARNUNG,62.5,83.0,4.07,528
LKW-05,2026-06-12 22:00:00,WARNUNG,62.5,79.3,3.57,528
LKW-05,2026-06-12 22:30:00,WARNUNG,62.5,75.3,3.79,528
LKW-05,2026-06-12 23:00:00,WARNUNG,62.4,80.4,3.4,516
LKW-05,2026-06-12 23:30:00,WARNUNG,62.4,81.3,3.28,504
LKW-05,2026-06-13 00:00:00,WARNUNG,62.4,83.0,3.54,504
LKW-05,2026-06-13 00:30:00,WARNUNG,62.4,80.4,2.99,504
LKW-05,2026-06-13 01:00:00,WARNUNG,62.4,94.2,4.88,504
LKW-05,2026-06-13 01:30:00,WARNUNG,62.4,81.1,1.4,504
LKW-05,2026-06-13 02:00:00,WARNUNG,62.4,73.0,3.6,504
LKW-05,2026-06-13 02:30:00,WARNUNG,62.3,73.5,4.14,504
LKW-05,2026-06-13 03:00:00,WARNUNG,62.3,74.7,2.43,504
LKW-05,2026-06-13 03:30:00,WARNUNG,62.3,77.2,2.95,504
LKW-05,2026-06-13 04:00:00,WARNUNG,62.3,82.4,4.08,504
LKW-05,2026-06-13 04:30:00,WARNUNG,62.3,80.6,3.76,504
LKW-05,2026-06-13 05:00:00,WARNUNG,62.3,86.6,4.59,504
LKW-05,2026-06-13 05:30:00,WARNUNG,62.3,75.9,1.34,504
LKW-05,2026-06-13 06:00:00,WARNUNG,62.2,87.4,0.67,504
LKW-05,2026-06-13 06:30:00,WARNUNG,62.2,78.1,0.97,504
LKW-05,2026-06-13 07:00:00,WARNUNG,62.2,78.6,2.61,504
LKW-05,2026-06-13 07:30:00,WARNUNG,62.2,71.8,3.4,504
LKW-05,2026-06-13 08:00:00,WARNUNG,62.2,81.8,3.51,504
LKW-05,2026-06-13 08:30:00,WARNUNG,62.2,90.3,3.53,504
LKW-05,2026-06-13 09:00:00,WARNUNG,62.2,74.3,3.95,504
LKW-05,2026-06-13 09:30:00,WARNUNG,62.1,83.7,3.43,504
LKW-05,2026-06-13 10:00:00,WARNUNG,62.1,81.8,2.09,504
LKW-05,2026-06-13 10:30:00,WARNUNG,62.1,78.8,4.77,504
LKW-05,2026-06-13 11:00:00,WARNUNG,62.1,87.0,2.79,504
LKW-05,2026-06-13 11:30:00,WARNUNG,62.1,73.1,4.11,504
LKW-05,2026-06-13 12:00:00,WARNUNG,62.1,95.1,2.62,504
LKW-05,2026-06-13 12:30:00,WARNUNG,62.1,92.3,1.56,504
LKW-05,2026-06-13 13:00:00,WARNUNG,62.0,63.1,4.3,504
LKW-05,2026-06-13 13:30:00,WARNUNG,62.0,82.8,3.1,504
LKW-05,2026-06-13 14:00:00,WARNUNG,62.0,84.4,2.26,504
LKW-05,2026-06-13 14:30:00,WARNUNG,62.0,90.4,2.31,504
LKW-05,2026-06-13 15:00:00,WARNUNG,62.0,79.4,2.5,504
LKW-05,2026-06-13 15:30:00,WARNUNG,62.0,70.6,2.88,504
LKW-05,2026-06-13 16:00:00,WARNUNG,62.0,62.9,2.18,504
LKW-05,2026-06-13 16:30:00,WARNUNG,61.9,82.6,2.57,504
LKW-05,2026-06-13 17:00:00,WARNUNG,61.9,72.6,3.32,504
LKW-05,2026-06-13 17:30:00,WARNUNG,61.9,80.9,3.5,504
LKW-05,2026-06-13 18:00:00,WARNUNG,61.9,81.3,4.09,504
LKW-05,2026-06-13 18:30:00,WARNUNG,61.9,84.1,3.55,504
LKW-05,2026-06-13 19:00:00,WARNUNG,61.9,92.6,3.19,504
LKW-05,2026-06-13 19:30:00,WARNUNG,61.9,71.8,3.51,504
LKW-05,2026-06-13 20:00:00,WARNUNG,61.8,85.0,5.03,504
LKW-05,2026-06-13 20:30:00,WARNUNG,61.8,77.8,3.45,504
LKW-05,2026-06-13 21:00:00,WARNUNG,61.8,89.3,3.6,492
LKW-05,2026-06-13 21:30:00,WARNUNG,61.8,79.6,3.0,480
LKW-05,2026-06-13 22:00:00,WARNUNG,61.8,82.0,3.19,480
LKW-05,2026-06-13 22:30:00,WARNUNG,61.8,90.0,2.62,480
LKW-05,2026-06-13 23:00:00,WARNUNG,61.7,75.9,4.34,480
LKW-05,2026-06-13 23:30:00,WARNUNG,61.7,74.4,3.04,480
LKW-05,2026-06-14 00:00:00,WARNUNG,61.7,87.8,4.75,480
LKW-05,2026-06-14 00:30:00,WARNUNG,61.7,95.6,2.22,480
LKW-05,2026-06-14 01:00:00,WARNUNG,61.7,81.8,3.04,480
LKW-05,2026-06-14 01:30:00,WARNUNG,61.7,79.2,3.86,480
LKW-05,2026-06-14 02:00:00,WARNUNG,61.7,77.4,3.55,480
LKW-05,2026-06-14 02:30:00,WARNUNG,61.6,79.2,3.74,480
LKW-05,2026-06-14 03:00:00,WARNUNG,61.6,76.5,4.95,480
LKW-05,2026-06-14 03:30:00,WARNUNG,61.6,86.0,3.86,480
LKW-05,2026-06-14 04:00:00,WARNUNG,61.6,78.1,0.99,480
LKW-05,2026-06-14 04:30:00,WARNUNG,61.6,82.5,3.6,480
LKW-05,2026-06-14 05:00:00,WARNUNG,61.6,78.8,1.94,480
LKW-05,2026-06-14 05:30:00,WARNUNG,61.6,67.4,1.17,480
LKW-05,2026-06-14 06:00:00,WARNUNG,61.5,86.0,2.5,480
LKW-05,2026-06-14 06:30:00,WARNUNG,61.5,93.8,3.71,480
LKW-05,2026-06-14 07:00:00,WARNUNG,61.5,76.6,3.19,480
LKW-05,2026-06-14 07:30:00,WARNUNG,61.5,85.7,4.67,480
LKW-05,2026-06-14 08:00:00,WARNUNG,61.5,77.2,4.11,480
LKW-05,2026-06-14 08:30:00,WARNUNG,61.5,85.2,1.98,480
LKW-05,2026-06-14 09:00:00,WARNUNG,61.5,85.6,3.22,480
LKW-05,2026-06-14 09:30:00,WARNUNG,61.4,86.0,2.77,480
LKW-05,2026-06-14 10:00:00,WARNUNG,61.4,75.4,4.11,480
LKW-05,2026-06-14 10:30:00,WARNUNG,61.4,72.5,1.85,480
LKW-05,2026-06-14 11:00:00,WARNUNG,61.4,75.1,3.84,480
LKW-05,2026-06-14 11:30:00,WARNUNG,61.4,80.7,1.89,480
LKW-05,2026-06-14 12:00:00,WARNUNG,61.4,91.7,4.94,480
LKW-05,2026-06-14 12:30:00,WARNUNG,61.4,82.4,4.84,480
LKW-05,2026-06-14 13:00:00,WARNUNG,61.4,81.6,4.14,480
LKW-05,2026-06-14 13:30:00,WARNUNG,61.4,76.3,3.5,480
LKW-05,2026-06-14 14:00:00,WARNUNG,61.4,82.7,2.78,480
LKW-05,2026-06-14 14:30:00,WARNUNG,61.3,69.9,3.75,480
LKW-05,2026-06-14 15:00:00,WARNUNG,61.3,70.4,2.04,480
LKW-05,2026-06-14 15:30:00,WARNUNG,61.3,78.2,1.89,480
LKW-05,2026-06-14 16:00:00,WARNUNG,61.3,82.0,3.65,480
LKW-05,2026-06-14 16:30:00,WARNUNG,61.3,76.5,3.87,480
LKW-05,2026-06-14 17:00:00,WARNUNG,61.3,74.2,2.3,480
LKW-05,2026-06-14 17:30:00,WARNUNG,61.3,85.4,4.98,480
LKW-05,2026-06-14 18:00:00,WARNUNG,61.3,85.6,5.76,480
LKW-05,2026-06-14 18:30:00,WARNUNG,61.3,74.5,4.51,480
LKW-05,2026-06-14 19:00:00,WARNUNG,61.3,73.3,3.11,480
LKW-05,2026-06-14 19:30:00,WARNUNG,61.2,78.5,2.47,480
LKW-05,2026-06-14 20:00:00,WARNUNG,61.2,70.7,4.43,480
LKW-05,2026-06-14 20:30:00,WARNUNG,61.2,76.5,2.99,480
LKW-05,2026-06-14 21:00:00,WARNUNG,61.2,79.4,3.04,480
LKW-05,2026-06-14 21:30:00,WARNUNG,61.2,87.0,3.3,480
LKW-05,2026-06-14 22:00:00,WARNUNG,61.2,75.4,2.35,480
LKW-05,2026-06-14 22:30:00,WARNUNG,61.2,78.9,2.71,480
LKW-05,2026-06-14 23:00:00,WARNUNG,61.2,83.3,4.0,480
LKW-05,2026-06-14 23:30:00,WARNUNG,61.2,77.9,3.48,468
LKW-05,2026-06-15 00:00:00,WARNUNG,61.2,89.4,2.1,456
LKW-05,2026-06-15 00:30:00,WARNUNG,61.1,88.8,4.19,456
LKW-05,2026-06-15 01:00:00,WARNUNG,61.1,73.4,3.04,456
LKW-05,2026-06-15 01:30:00,WARNUNG,61.1,71.5,1.61,456
LKW-05,2026-06-15 02:00:00,WARNUNG,61.1,86.4,2.69,456
LKW-05,2026-06-15 02:30:00,WARNUNG,61.1,71.9,2.01,456
LKW-05,2026-06-15 03:00:00,WARNUNG,61.1,76.9,3.81,456
LKW-05,2026-06-15 03:30:00,WARNUNG,61.1,76.9,2.57,456
LKW-05,2026-06-15 04:00:00,WARNUNG,61.1,81.1,0.5,456
LKW-05,2026-06-15 04:30:00,WARNUNG,61.1,88.1,3.98,456
LKW-05,2026-06-15 05:00:00,WARNUNG,61.0,78.3,3.05,456
LKW-05,2026-06-15 05:30:00,WARNUNG,61.0,92.9,4.25,456
LKW-05,2026-06-15 06:00:00,WARNUNG,61.0,79.3,4.35,456
LKW-05,2026-06-15 06:30:00,WARNUNG,61.0,78.7,5.07,456
LKW-05,2026-06-15 07:00:00,WARNUNG,61.0,75.4,3.1,456
LKW-05,2026-06-15 07:30:00,WARNUNG,61.0,68.3,3.95,456
LKW-05,2026-06-15 08:00:00,WARNUNG,61.0,81.8,3.18,456
LKW-05,2026-06-15 08:30:00,WARNUNG,61.0,78.9,3.67,456
LKW-05,2026-06-15 09:00:00,WARNUNG,61.0,90.4,3.87,456
LKW-05,2026-06-15 09:30:00,WARNUNG,61.0,80.0,3.62,456
LKW-05,2026-06-15 10:00:00,WARNUNG,60.9,78.2,4.77,456
LKW-05,2026-06-15 10:30:00,WARNUNG,60.9,71.4,1.24,456
LKW-05,2026-06-15 11:00:00,WARNUNG,60.9,82.0,3.26,456
LKW-05,2026-06-15 11:30:00,WARNUNG,60.9,81.9,1.68,456
LKW-05,2026-06-15 12:00:00,WARNUNG,60.9,74.9,5.18,456
LKW-05,2026-06-15 12:30:00,WARNUNG,60.9,85.6,1.29,456
LKW-05,2026-06-15 13:00:00,WARNUNG,60.9,80.6,3.31,456
LKW-05,2026-06-15 13:30:00,WARNUNG,60.9,77.3,5.15,456
LKW-05,2026-06-15 14:00:00,WARNUNG,60.9,78.3,2.71,456
LKW-05,2026-06-15 14:30:00,WARNUNG,60.8,84.3,4.32,456
LKW-05,2026-06-15 15:00:00,WARNUNG,60.8,80.2,4.23,456
LKW-05,2026-06-15 15:30:00,WARNUNG,60.8,87.1,3.89,456
LKW-05,2026-06-15 16:00:00,WARNUNG,60.8,73.0,4.33,456
LKW-05,2026-06-15 16:30:00,WARNUNG,60.8,79.6,3.57,456
LKW-05,2026-06-15 17:00:00,WARNUNG,60.8,85.6,2.57,456
LKW-05,2026-06-15 17:30:00,WARNUNG,60.8,81.5,1.89,456
LKW-05,2026-06-15 18:00:00,WARNUNG,60.8,84.0,2.05,456
LKW-05,2026-06-15 18:30:00,WARNUNG,60.8,76.4,2.94,456
LKW-05,2026-06-15 19:00:00,WARNUNG,60.8,81.9,3.51,456
LKW-05,2026-06-15 19:30:00,WARNUNG,60.7,72.0,3.12,456
LKW-05,2026-06-15 20:00:00,WARNUNG,60.7,74.8,1.27,456
LKW-05,2026-06-15 20:30:00,WARNUNG,60.7,70.1,2.84,456
LKW-05,2026-06-15 21:00:00,WARNUNG,60.7,87.3,3.47,456
LKW-05,2026-06-15 21:30:00,WARNUNG,60.7,88.8,3.84,456
LKW-05,2026-06-15 22:00:00,WARNUNG,60.7,81.2,3.63,456
LKW-05,2026-06-15 22:30:00,WARNUNG,60.7,81.9,3.15,456
LKW-05,2026-06-15 23:00:00,WARNUNG,60.7,74.6,4.29,444
LKW-05,2026-06-15 23:30:00,WARNUNG,60.7,88.9,2.86,444
LKW-05,2026-06-16 00:00:00,WARNUNG,60.6,79.6,3.93,432
LKW-05,2026-06-16 00:30:00,WARNUNG,60.6,83.5,3.15,432
LKW-05,2026-06-16 01:00:00,WARNUNG,60.6,82.7,2.39,432
LKW-05,2026-06-16 01:30:00,WARNUNG,60.6,77.8,2.55,432
LKW-05,2026-06-16 02:00:00,WARNUNG,60.6,69.7,3.86,432
LKW-05,2026-06-16 02:30:00,WARNUNG,60.6,80.5,2.91,432
LKW-05,2026-06-16 03:00:00,WARNUNG,60.6,80.3,4.15,432
LKW-05,2026-06-16 03:30:00,WARNUNG,60.6,85.8,3.63,432
LKW-05,2026-06-16 04:00:00,WARNUNG,60.6,72.1,2.59,432
LKW-05,2026-06-16 04:30:00,WARNUNG,60.6,84.3,2.81,432
LKW-05,2026-06-16 05:00:00,WARNUNG,60.5,87.3,3.39,432
LKW-05,2026-06-16 05:30:00,WARNUNG,60.5,87.8,1.97,432
LKW-05,2026-06-16 06:00:00,WARNUNG,60.5,87.3,3.53,432
LKW-05,2026-06-16 06:30:00,WARNUNG,60.5,77.6,3.19,432
LKW-05,2026-06-16 07:00:00,WARNUNG,60.5,65.6,2.34,432
LKW-05,2026-06-16 07:30:00,WARNUNG,60.5,75.4,4.53,432
LKW-05,2026-06-16 08:00:00,WARNUNG,60.5,84.8,5.23,432
LKW-05,2026-06-16 08:30:00,WARNUNG,60.5,81.5,1.59,432
LKW-05,2026-06-16 09:00:00,WARNUNG,60.5,83.1,3.35,432
LKW-05,2026-06-16 09:30:00,WARNUNG,60.5,77.1,3.18,432
LKW-05,2026-06-16 10:00:00,WARNUNG,60.4,99.9,2.31,432
LKW-05,2026-06-16 10:30:00,WARNUNG,60.4,81.0,2.39,432
LKW-05,2026-06-16 11:00:00,WARNUNG,60.4,75.4,2.11,432
LKW-05,2026-06-16 11:30:00,WARNUNG,60.4,81.4,3.27,432
LKW-05,2026-06-16 12:00:00,WARNUNG,60.4,87.5,2.03,432
LKW-05,2026-06-16 12:30:00,WARNUNG,60.4,86.6,2.43,432
LKW-05,2026-06-16 13:00:00,WARNUNG,60.4,78.4,3.58,432
LKW-05,2026-06-16 13:30:00,WARNUNG,60.3,76.4,3.6,432
LKW-05,2026-06-16 14:00:00,WARNUNG,60.3,90.6,3.68,432
LKW-05,2026-06-16 14:30:00,WARNUNG,60.3,75.7,4.22,432
LKW-05,2026-06-16 15:00:00,WARNUNG,60.3,82.2,1.52,432
LKW-05,2026-06-16 15:30:00,WARNUNG,60.3,87.5,3.04,432
LKW-05,2026-06-16 16:00:00,WARNUNG,60.3,80.5,2.64,432
LKW-05,2026-06-16 16:30:00,WARNUNG,60.3,87.5,2.64,432
LKW-05,2026-06-16 17:00:00,WARNUNG,60.2,85.7,2.98,432
LKW-05,2026-06-16 17:30:00,WARNUNG,60.2,84.9,2.75,432
LKW-05,2026-06-16 18:00:00,WARNUNG,60.2,76.5,4.05,432
LKW-05,2026-06-16 18:30:00,WARNUNG,60.2,67.7,2.32,432
LKW-05,2026-06-16 19:00:00,WARNUNG,60.2,80.7,3.7,432
LKW-05,2026-06-16 19:30:00,WARNUNG,60.2,81.0,3.59,432
LKW-05,2026-06-16 20:00:00,WARNUNG,60.2,76.6,3.16,432
LKW-05,2026-06-16 20:30:00,WARNUNG,60.1,82.1,2.95,432
LKW-05,2026-06-16 21:00:00,WARNUNG,60.1,69.5,4.28,432
LKW-05,2026-06-16 21:30:00,WARNUNG,60.1,82.9,3.41,432
LKW-05,2026-06-16 22:00:00,WARNUNG,60.1,83.8,2.94,432
LKW-05,2026-06-16 22:30:00,WARNUNG,60.1,76.0,2.71,432
LKW-05,2026-06-16 23:00:00,WARNUNG,60.1,73.2,3.53,432
LKW-05,2026-06-16 23:30:00,WARNUNG,60.1,75.0,3.83,432
LKW-05,2026-06-17 00:00:00,WARNUNG,60.0,77.4,4.13,432
LKW-05,2026-06-17 00:30:00,WARNUNG,60.0,85.7,1.78,432
LKW-05,2026-06-17 01:00:00,WARNUNG,60.0,83.2,2.85,420
LKW-05,2026-06-17 01:30:00,WARNUNG,60.0,77.8,4.69,408
LKW-05,2026-06-17 02:00:00,WARNUNG,60.0,69.4,2.78,408
LKW-05,2026-06-17 02:30:00,WARNUNG,60.0,82.4,5.34,408
LKW-05,2026-06-17 03:00:00,WARNUNG,60.0,80.6,3.28,408
LKW-05,2026-06-17 03:30:00,WARNUNG,59.9,85.4,3.09,408
LKW-05,2026-06-17 04:00:00,WARNUNG,59.9,84.2,3.02,408
LKW-05,2026-06-17 04:30:00,WARNUNG,59.9,77.2,3.25,408
LKW-05,2026-06-17 05:00:00,WARNUNG,59.9,64.5,3.04,408
LKW-05,2026-06-17 05:30:00,WARNUNG,59.9,73.8,3.11,408
LKW-05,2026-06-17 06:00:00,WARNUNG,59.9,85.9,1.96,408
LKW-05,2026-06-17 06:30:00,WARNUNG,59.9,81.9,2.09,408
LKW-05,2026-06-17 07:00:00,WARNUNG,59.8,98.2,4.91,408
LKW-05,2026-06-17 07:30:00,WARNUNG,59.8,85.0,4.42,408
LKW-05,2026-06-17 08:00:00,WARNUNG,59.8,81.4,2.3,408
LKW-05,2026-06-17 08:30:00,WARNUNG,59.8,78.2,1.93,408
LKW-05,2026-06-17 09:00:00,WARNUNG,59.8,89.5,3.15,408
LKW-05,2026-06-17 09:30:00,WARNUNG,59.8,85.2,4.59,408
LKW-05,2026-06-17 10:00:00,WARNUNG,59.8,85.0,5.02,408
LKW-05,2026-06-17 10:30:00,WARNUNG,59.7,86.4,1.11,408
LKW-05,2026-06-17 11:00:00,WARNUNG,59.7,86.0,3.46,408
LKW-05,2026-06-17 11:30:00,WARNUNG,59.7,77.2,3.8,408
LKW-05,2026-06-17 12:00:00,WARNUNG,59.7,71.9,1.45,408
LKW-05,2026-06-17 12:30:00,WARNUNG,59.7,75.1,2.42,408
LKW-05,2026-06-17 13:00:00,WARNUNG,59.7,76.0,0.9,408
LKW-05,2026-06-17 13:30:00,WARNUNG,59.7,94.0,2.41,408
LKW-05,2026-06-17 14:00:00,WARNUNG,59.7,79.1,5.87,408
LKW-05,2026-06-17 14:30:00,WARNUNG,59.7,76.1,2.63,408
LKW-05,2026-06-17 15:00:00,WARNUNG,59.7,81.1,4.37,408
LKW-05,2026-06-17 15:30:00,WARNUNG,59.6,77.0,2.9,408
LKW-05,2026-06-17 16:00:00,WARNUNG,59.6,90.0,4.03,408
LKW-05,2026-06-17 16:30:00,WARNUNG,59.6,75.7,2.9,408
