lkw_id,timestamp,brake_fluid_pct,motor_temp_c,oil_pressure_bar,health_score
LKW-06,2026-06-11 00:30:00,70.6,90.1,4.07,0.7294
LKW-06,2026-06-11 01:00:00,70.6,76.2,3.87,0.7294
LKW-06,2026-06-11 01:30:00,70.6,67.2,2.16,0.7293
LKW-06,2026-06-11 02:00:00,70.6,67.3,5.44,0.7292
LKW-06,2026-06-11 02:30:00,70.6,97.2,1.4,0.7291
LKW-06,2026-06-11 03:00:00,70.6,72.6,4.03,0.729
LKW-06,2026-06-11 03:30:00,70.6,82.3,5.75,0.729
LKW-06,2026-06-11 04:00:00,70.6,71.7,4.18,0.7289
LKW-06,2026-06-11 04:30:00,70.6,79.6,1.94,0.7288
LKW-06,2026-06-11 05:00:00,70.6,88.0,2.1,0.7288
LKW-06,2026-06-11 05:30:00,70.6,84.0,2.92,0.7287
LKW-06,2026-06-11 06:00:00,70.6,73.3,3.02,0.7286
LKW-06,2026-06-11 06:30:00,70.6,75.7,2.67,0.7286
LKW-06,2026-06-11 07:00:00,70.6,86.1,3.4,0.7285
LKW-06,2026-06-11 07:30:00,70.6,68.6,4.66,0.7284
LKW-06,2026-06-11 08:00:00,70.6,77.0,4.88,0.7284
LKW-06,2026-06-11 08:30:00,70.5,81.2,2.62,0.7283
LKW-06,2026-06-11 09:00:00,70.5,82.2,3.39,0.7282
LKW-06,2026-06-11 09:30:00,70.5,86.5,3.01,0.7281
LKW-06,2026-06-11 10:00:00,70.5,80.9,3.6,0.7281
LKW-06,2026-06-11 10:30:00,70.5,83.3,3.96,0.728
LKW-06,2026-06-11 11:00:00,70.5,75.5,3.89,0.7279
LKW-06,2026-06-11 11:30:00,70.5,81.6,3.79,0.7278
LKW-06,2026-06-11 12:00:00,70.5,83.3,1.62,0.7278
LKW-06,2026-06-11 12:30:00,70.5,81.9,2.71,0.7277
LKW-06,2026-06-11 13:00:00,70.5,68.7,3.64,0.7276
LKW-06,2026-06-11 13:30:00,70.5,79.0,4.88,0.7276
LKW-06,2026-06-11 14:00:00,70.5,85.5,3.44,0.7275
LKW-06,2026-06-11 14:30:00,70.5,86.0,2.72,0.7274
LKW-06,2026-06-11 15:00:00,70.5,82.2,1.93,0.7273
LKW-06,2026-06-11 15:30:00,70.5,83.0,2.39,0.7273
LKW-06,2026-06-11 16:00:00,70.4,80.9,2.68,0.7272
LKW-06,2026-06-11 16:30:00,70.4,78.8,2.63,0.7271
LKW-06,2026-06-11 17:00:00,70.4,74.7,3.18,0.727
LKW-06,2026-06-11 17:30:00,70.4,78.1,3.34,0.727
LKW-06,2026-06-11 18:00:00,70.4,75.4,3.4,0.7269
LKW-06,2026-06-11 18:30:00,70.4,75.0,3.92,0.7268
LKW-06,2026-06-11 19:00:00,70.4,84.8,4.03,0.7267
LKW-06,2026-06-11 19:30:00,70.4,86.1,4.8,0.7267
LKW-06,2026-06-11 20:00:00,70.4,70.0,3.5,0.7266
LKW-06,2026-06-11 20:30:00,70.4,87.8,3.09,0.7265
LKW-06,2026-06-11 21:00:00,70.4,79.0,3.43,0.7264
LKW-06,2026-06-11 21:30:00,70.4,66.3,4.15,0.7263
LKW-06,2026-06-11 22:00:00,70.4,86.1,4.28,0.7262
LKW-06,2026-06-11 22:30:00,70.3,73.2,1.62,0.7261
LKW-06,2026-06-11 23:00:00,70.3,81.8,2.78,0.726
LKW-06,2026-06-11 23:30:00,70.3,80.6,2.92,0.7259
LKW-06,2026-06-12 00:00:00,70.3,84.8,2.64,0.7258
LKW-06,2026-06-12 00:30:00,70.3,84.9,4.87,0.7257
LKW-06,2026-06-12 01:00:00,70.3,83.9,1.93,0.7256
LKW-06,2026-06-12 01:30:00,70.3,84.6,3.28,0.7255
LKW-06,2026-06-12 02:00:00,70.3,78.4,4.51,0.7254
LKW-06,2026-06-12 02:30:00,70.3,72.0,2.86,0.7253
LKW-06,2026-06-12 03:00:00,70.3,79.4,2.91,0.7252
LKW-06,2026-06-12 03:30:00,70.3,76.6,3.6,0.7251
LKW-06,2026-06-12 04:00:00,70.2,82.0,4.19,0.725
LKW-06,2026-06-12 04:30:00,70.2,88.8,3.31,0.7249
LKW-06,2026-06-12 05:00:00,70.2,67.5,2.57,0.7248
LKW-06,2026-06-12 05:30:00,70.2,71.8,1.59,0.7247
LKW-06,2026-06-12 06:00:00,70.2,85.9,2.82,0.7246
LKW-06,2026-06-12 06:30:00,70.2,82.6,4.76,0.7245
LKW-06,2026-06-12 07:00:00,70.2,78.7,3.99,0.7244
LKW-06,2026-06-12 07:30:00,70.2,73.7,2.79,0.7243
LKW-06,2026-06-12 08:00:00,70.2,87.7,2.57,0.7242
LKW-06,2026-06-12 08:30:00,70.2,77.7,2.92,0.7241
LKW-06,2026-06-12 09:00:00,70.2,83.0,4.07,0.724
LKW-06,2026-06-12 09:30:00,70.2,90.3,4.49,0.7239
LKW-06,2026-06-12 10:00:00,70.1,83.8,3.4,0.7238
LKW-06,2026-06-12 10:30:00,70.1,73.3,2.8,0.7237
LKW-06,2026-06-12 11:00:00,70.1,83.0,2.72,0.7237
LKW-06,2026-06-12 11:30:00,70.1,73.1,3.49,0.7235
LKW-06,2026-06-12 12:00:00,70.1,78.7,2.55,0.7234
LKW-06,2026-06-12 12:30:00,70.1,79.2,3.68,0.7233
LKW-06,2026-06-12 13:00:00,70.1,89.2,2.91,0.7232
LKW-06,2026-06-12 13:30:00,70.1,83.6,3.11,0.7231
LKW-06,2026-06-12 14:00:00,70.1,82.5,3.61,0.723
LKW-06,2026-06-12 14:30:00,70.1,77.3,3.39,0.7229
LKW-06,2026-06-12 15:00:00,70.1,81.7,2.96,0.7228
LKW-06,2026-06-12 15:30:00,70.0,87.6,1.98,0.7227
LKW-06,2026-06-12 16:00:00,70.0,78.3,5.38,0.7226
LKW-06,2026-06-12 16:30:00,70.0,91.4,3.59,0.7225
LKW-06,2026-06-12 17:00:00,70.0,74.2,1.15,0.7224
LKW-06,2026-06-12 17:30:00,70.0,85.9,3.54,0.7223
LKW-06,2026-06-12 18:00:00,70.0,81.9,2.92,0.7222
LKW-06,2026-06-12 18:30:00,70.0,71.0,3.98,0.7221
LKW-06,2026-06-12 19:00:00,70.0,84.7,3.93,0.722
LKW-06,2026-06-12 19:30:00,70.0,86.5,2.17,0.7219
LKW-06,2026-06-12 20:00:00,70.0,89.4,3.03,0.7218
LKW-06,2026-06-12 20:30:00,70.0,85.8,2.48,0.7217
LKW-07,2026-06-09 21:00:00,31.4,81.6,3.17,0.2938
LKW-07,2026-06-09 21:30:00,31.4,77.9,1.89,0.2935
LKW-07,2026-06-09 22:00:00,31.4,84.3,2.79,0.2932
LKW-07,2026-06-09 22:30:00,31.4,87.4,3.26,0.2929
LKW-07,2026-06-09 23:00:00,31.3,85.1,1.55,0.2925
LKW-07,2026-06-09 23:30:00,31.3,91.4,3.41,0.2921
LKW-07,2026-06-10 00:00:00,31.3,77.0,3.16,0.2917
LKW-07,2026-06-10 00:30:00,31.2,87.5,1.41,0.2914
LKW-07,2026-06-10 01:00:00,31.2,88.1,3.46,0.2911
LKW-07,2026-06-10 01:30:00,31.2,82.3,3.03,0.2907
LKW-07,2026-06-10 02:00:00,31.1,78.6,1.89,0.2903
LKW-07,2026-06-10 02:30:00,31.1,82.0,2.99,0.29
LKW-07,2026-06-10 03:00:00,31.1,78.7,3.47,0.2896
LKW-07,2026-06-10 03:30:00,31.0,93.8,2.56,0.2893
LKW-07,2026-06-10 04:00:00,31.0,88.2,2.22,0.2889
LKW-07,2026-06-10 04:30:00,31.0,78.1,4.0,0.2885
LKW-07,2026-06-10 05:00:00,30.9,88.5,2.65,0.2882
LKW-07,2026-06-10 05:30:00,30.9,83.3,3.13,0.2878
LKW-07,2026-06-10 06:00:00,30.9,86.6,2.7,0.2875
LKW-07,2026-06-10 06:30:00,30.8,80.9,1.52,0.2871
LKW-07,2026-06-10 07:00:00,30.8,93.7,2.1,0.2867
LKW-07,2026-06-10 07:30:00,30.8,81.0,2.98,0.2864
LKW-07,2026-06-10 08:00:00,30.7,78.7,3.06,0.2861
LKW-07,2026-06-10 08:30:00,30.7,86.1,3.21,0.2857
LKW-07,2026-06-10 09:00:00,30.7,82.5,4.16,0.2854
LKW-07,2026-06-10 09:30:00,30.7,79.2,4.57,0.2851
LKW-07,2026-06-10 10:00:00,30.6,84.9,2.91,0.2847
LKW-07,2026-06-10 10:30:00,30.6,76.4,4.0,0.2843
LKW-07,2026-06-10 11:00:00,30.6,83.6,3.95,0.284
LKW-07,2026-06-10 11:30:00,30.5,95.4,2.67,0.2836
LKW-07,2026-06-10 12:00:00,30.5,86.5,4.64,0.2833
LKW-07,2026-06-10 12:30:00,30.5,92.3,1.41,0.2829
LKW-07,2026-06-10 13:00:00,30.4,80.6,3.84,0.2825
LKW-07,2026-06-10 13:30:00,30.4,78.2,3.79,0.2821
LKW-07,2026-06-10 14:00:00,30.4,75.8,3.61,0.2818
LKW-07,2026-06-10 14:30:00,30.3,83.1,3.7,0.2815
LKW-07,2026-06-10 15:00:00,30.3,92.7,3.37,0.2812
LKW-07,2026-06-10 15:30:00,30.3,83.8,3.01,0.2809
LKW-07,2026-06-10 16:00:00,30.2,87.7,3.81,0.2805
LKW-07,2026-06-10 16:30:00,30.2,72.4,3.53,0.2802
LKW-07,2026-06-10 17:00:00,30.2,81.5,3.67,0.2799
LKW-07,2026-06-10 17:30:00,30.2,85.1,2.54,0.2796
LKW-07,2026-06-10 18:00:00,30.1,81.3,2.09,0.2792
LKW-07,2026-06-10 18:30:00,30.1,76.1,2.81,0.2788
LKW-07,2026-06-10 19:00:00,30.1,84.8,1.99,0.2785
LKW-07,2026-06-10 19:30:00,30.0,93.6,1.42,0.2782
LKW-07,2026-06-10 20:00:00,30.0,83.4,4.51,0.2778
LKW-07,2026-06-10 20:30:00,30.0,77.7,4.83,0.2775
LKW-07,2026-06-10 21:00:00,30.0,80.5,2.93,0.2773
LKW-07,2026-06-10 21:30:00,29.9,86.0,1.8,0.277
LKW-07,2026-06-10 22:00:00,29.9,76.7,3.72,0.2767
LKW-07,2026-06-10 22:30:00,29.9,73.6,3.25,0.2765
LKW-07,2026-06-10 23:00:00,29.9,79.6,4.54,0.2763
LKW-07,2026-06-10 23:30:00,29.8,94.0,3.49,0.276
LKW-07,2026-06-11 00:00:00,29.8,78.8,3.73,0.2757
LKW-07,2026-06-11 00:30:00,29.8,79.3,3.44,0.2754
LKW-07,2026-06-11 01:00:00,29.8,72.1,2.26,0.2752
LKW-07,2026-06-11 01:30:00,29.8,88.2,2.68,0.275
LKW-07,2026-06-11 02:00:00,29.7,85.1,3.97,0.2747
LKW-07,2026-06-11 02:30:00,29.7,85.8,3.19,0.2744
LKW-07,2026-06-11 03:00:00,29.7,86.2,2.34,0.2742
LKW-07,2026-06-11 03:30:00,29.7,89.5,1.94,0.2739
LKW-07,2026-06-11 04:00:00,29.6,85.9,3.5,0.2736
LKW-07,2026-06-11 04:30:00,29.6,91.2,2.32,0.2734
LKW-07,2026-06-11 05:00:00,29.6,82.5,3.16,0.2732
LKW-07,2026-06-11 05:30:00,29.6,80.9,4.3,0.2729
LKW-07,2026-06-11 06:00:00,29.5,90.5,3.62,0.2726
LKW-07,2026-06-11 06:30:00,29.5,85.2,4.21,0.2723
LKW-07,2026-06-11 07:00:00,29.5,83.6,3.56,0.272
LKW-07,2026-06-11 07:30:00,29.5,81.1,2.69,0.2717
LKW-07,2026-06-11 08:00:00,29.4,75.6,2.71,0.2714
LKW-07,2026-06-11 08:30:00,29.4,78.0,1.95,0.2711
LKW-07,2026-06-11 09:00:00,29.4,76.0,3.69,0.2708
LKW-07,2026-06-11 09:30:00,29.3,88.9,2.63,0.2705
LKW-07,2026-06-11 10:00:00,29.3,91.8,3.22,0.2703
LKW-07,2026-06-11 10:30:00,29.3,83.4,4.16,0.2701
LKW-07,2026-06-11 11:00:00,29.3,98.4,2.38,0.2699
LKW-07,2026-06-11 11:30:00,29.3,81.9,3.56,0.2696
LKW-07,2026-06-11 12:00:00,29.2,77.0,3.04,0.2694
LKW-07,2026-06-11 12:30:00,29.2,79.3,3.63,0.2691
LKW-07,2026-06-11 13:00:00,29.2,85.9,1.06,0.2689
LKW-07,2026-06-11 13:30:00,29.2,90.5,3.46,0.2686
LKW-07,2026-06-11 14:00:00,29.2,83.1,3.33,0.2684
LKW-07,2026-06-11 14:30:00,29.1,84.2,5.89,0.2681
LKW-07,2026-06-11 15:00:00,29.1,78.1,2.35,0.2679
LKW-07,2026-06-11 15:30:00,29.1,88.1,1.88,0.2676
LKW-07,2026-06-11 16:00:00,29.1,73.7,3.57,0.2673
LKW-07,2026-06-11 16:30:00,29.0,73.3,2.67,0.2671
LKW-07,2026-06-11 17:00:00,29.0,80.0,2.94,0.2668
LKW-07,2026-06-11 17:30:00,29.0,79.5,3.94,0.2665
LKW-07,2026-06-11 18:00:00,29.0,81.9,2.67,0.2662
LKW-07,2026-06-11 18:30:00,28.9,78.4,1.7,0.2659
LKW-07,2026-06-11 19:00:00,28.9,80.5,2.87,0.2657
LKW-07,2026-06-11 19:30:00,28.9,85.3,3.51,0.2654
LKW-07,2026-06-11 20:00:00,28.9,80.3,2.02,0.2652
LKW-07,2026-06-11 20:30:00,28.8,93.9,3.63,0.2649
LKW-07,2026-06-11 21:00:00,28.8,82.5,2.0,0.2647
LKW-07,2026-06-11 21:30:00,28.8,81.2,2.76,0.2644
LKW-07,2026-06-11 22:00:00,28.8,77.4,3.83,0.2641
LKW-07,2026-06-11 22:30:00,28.7,80.2,0.94,0.2638
LKW-07,2026-06-11 23:00:00,28.7,86.6,2.65,0.2636
LKW-07,2026-06-11 23:30:00,28.7,86.1,3.59,0.2633
LKW-07,2026-06-12 00:00:00,28.7,82.2,1.98,0.263
LKW-07,2026-06-12 00:30:00,28.7,85.6,3.3,0.2628
LKW-07,2026-06-12 01:00:00,28.6,74.2,1.47,0.2626
LKW-07,2026-06-12 01:30:00,28.6,76.3,2.92,0.2623
LKW-07,2026-06-12 02:00:00,28.6,83.9,2.15,0.2621
LKW-07,2026-06-12 02:30:00,28.6,86.3,2.3,0.2618
LKW-07,2026-06-12 03:00:00,28.5,93.6,3.93,0.2616
LKW-07,2026-06-12 03:30:00,28.5,86.2,3.87,0.2614
LKW-07,2026-06-12 04:00:00,28.5,92.6,4.01,0.2611
LKW-07,2026-06-12 04:30:00,28.5,85.9,2.77,0.2608
LKW-07,2026-06-12 05:00:00,28.5,74.2,4.47,0.2606
LKW-07,2026-06-12 05:30:00,28.4,92.2,4.6,0.2604
LKW-07,2026-06-12 06:00:00,28.4,84.7,4.59,0.2601
LKW-07,2026-06-12 06:30:00,28.4,72.7,0.5,0.2598
LKW-07,2026-06-12 07:00:00,28.4,82.2,2.77,0.2596
LKW-07,2026-06-12 07:30:00,28.3,79.4,2.18,0.2593
LKW-07,2026-06-12 08:00:00,28.3,80.3,3.59,0.2591
LKW-07,2026-06-12 08:30:00,28.3,80.0,3.16,0.2588
LKW-07,2026-06-12 09:00:00,28.3,85.3,4.35,0.2586
LKW-07,2026-06-12 09:30:00,28.2,89.2,2.92,0.2583
LKW-07,2026-06-12 10:00:00,28.2,89.2,4.97,0.258
LKW-07,2026-06-12 10:30:00,28.2,83.0,3.33,0.2577
LKW-07,2026-06-12 11:00:00,28.2,82.8,1.69,0.2574
LKW-07,2026-06-12 11:30:00,28.1,75.2,2.91,0.2572
LKW-07,2026-06-12 12:00:00,28.1,76.7,2.79,0.2569
LKW-07,2026-06-12 12:30:00,28.1,81.5,2.04,0.2567
LKW-07,2026-06-12 13:00:00,28.1,82.7,3.58,0.2564
LKW-07,2026-06-12 13:30:00,28.1,79.8,2.31,0.2562
LKW-07,2026-06-12 14:00:00,28.0,91.8,3.8,0.2559
LKW-07,2026-06-12 14:30:00,28.0,84.6,2.68,0.2556
LKW-07,2026-06-12 15:00:00,28.0,83.8,3.38,0.2554
LKW-07,2026-06-12 15:30:00,28.0,80.5,3.38,0.2551
LKW-07,2026-06-12 16:00:00,27.9,86.7,3.33,0.2549
LKW-07,2026-06-12 16:30:00,27.9,86.0,4.57,0.2546
LKW-07,2026-06-12 17:00:00,27.9,81.0,2.71,0.2544
LKW-07,2026-06-12 17:30:00,27.9,77.8,2.65,0.2541
LKW-07,2026-06-12 18:00:00,27.8,86.8,2.24,0.2538
LKW-07,2026-06-12 18:30:00,27.8,75.6,1.8,0.2536
LKW-07,2026-06-12 19:00:00,27.8,87.2,3.54,0.2533
LKW-07,2026-06-12 19:30:00,27.8,82.0,1.88,0.2531
LKW-07,2026-06-12 20:00:00,27.8,84.6,3.71,0.2529
LKW-07,2026-06-12 20:30:00,27.7,84.7,4.13,0.2526
LKW-08,2026-06-09 21:00:00,44.1,77.4,2.32,0.4339
LKW-08,2026-06-09 21:30:00,44.0,79.8,4.72,0.4337
LKW-08,2026-06-09 22:00:00,44.0,78.4,3.43,0.4335
LKW-08,2026-06-09 22:30:00,44.0,79.0,2.96,0.4333
LKW-08,2026-06-09 23:00:00,44.0,71.3,2.9,0.4331
LKW-08,2026-06-09 23:30:00,44.0,77.8,3.94,0.4329
LKW-08,2026-06-10 00:00:00,43.9,80.8,4.38,0.4327
LKW-08,2026-06-10 00:30:00,43.9,78.9,4.16,0.4325
LKW-08,2026-06-10 01:00:00,43.9,72.8,4.0,0.4324
LKW-08,2026-06-10 01:30:00,43.9,89.6,2.48,0.4322
LKW-08,2026-06-10 02:00:00,43.9,78.5,0.5,0.432
LKW-08,2026-06-10 02:30:00,43.9,84.4,3.47,0.4318
LKW-08,2026-06-10 03:00:00,43.8,83.6,3.54,0.4316
LKW-08,2026-06-10 03:30:00,43.8,75.0,2.79,0.4314
LKW-08,2026-06-10 04:00:00,43.8,85.9,3.81,0.4312
LKW-08,2026-06-10 04:30:00,43.8,76.6,3.99,0.431
LKW-08,2026-06-10 05:00:00,43.8,78.3,4.4,0.4308
LKW-08,2026-06-10 05:30:00,43.8,72.4,3.94,0.4306
LKW-08,2026-06-10 06:00:00,43.7,78.7,3.27,0.4305
LKW-08,2026-06-10 06:30:00,43.7,76.0,4.47,0.4303
LKW-08,2026-06-10 07:00:00,43.7,78.8,2.5,0.4301
LKW-08,2026-06-10 07:30:00,43.7,87.7,3.5,0.4299
LKW-08,2026-06-10 08:00:00,43.7,74.1,3.54,0.4297
LKW-08,2026-06-10 08:30:00,43.7,92.5,2.86,0.4295
LKW-08,2026-06-10 09:00:00,43.6,77.6,2.91,0.4293
LKW-08,2026-06-10 09:30:00,43.6,82.0,5.58,0.4291
LKW-08,2026-06-10 10:00:00,43.6,72.5,4.88,0.4289
LKW-08,2026-06-10 10:30:00,43.6,82.8,3.12,0.4287
LKW-08,2026-06-10 11:00:00,43.6,72.4,1.82,0.4285
LKW-08,2026-06-10 11:30:00,43.6,82.0,3.07,0.4284
LKW-08,2026-06-10 12:00:00,43.5,78.2,2.99,0.4281
LKW-08,2026-06-10 12:30:00,43.5,79.2,2.91,0.4279
LKW-08,2026-06-10 13:00:00,43.5,80.7,2.33,0.4277
LKW-08,2026-06-10 13:30:00,43.5,79.9,3.01,0.4275
LKW-08,2026-06-10 14:00:00,43.5,84.6,3.59,0.4273
LKW-08,2026-06-10 14:30:00,43.4,73.7,3.01,0.4271
LKW-08,2026-06-10 15:00:00,43.4,83.2,2.88,0.4269
LKW-08,2026-06-10 15:30:00,43.4,87.5,2.2,0.4267
LKW-08,2026-06-10 16:00:00,43.4,73.1,4.44,0.4265
LKW-08,2026-06-10 16:30:00,43.4,78.2,1.07,0.4263
LKW-08,2026-06-10 17:00:00,43.3,75.5,2.18,0.4261
LKW-08,2026-06-10 17:30:00,43.3,90.0,5.13,0.4259
LKW-08,2026-06-10 18:00:00,43.3,71.8,3.4,0.4258
LKW-08,2026-06-10 18:30:00,43.3,80.7,2.54,0.4255
LKW-08,2026-06-10 19:00:00,43.3,81.3,4.13,0.4253
LKW-08,2026-06-10 19:30:00,43.3,78.9,2.99,0.4251
LKW-08,2026-06-10 20:00:00,43.2,76.5,2.53,0.4249
LKW-08,2026-06-10 20:30:00,43.2,79.4,2.29,0.4247
LKW-08,2026-06-10 21:00:00,43.2,86.4,1.56,0.4245
LKW-08,2026-06-10 21:30:00,43.2,77.5,1.71,0.4243
LKW-08,2026-06-10 22:00:00,43.2,81.9,3.03,0.424
LKW-08,2026-06-10 22:30:00,43.1,84.2,1.77,0.4237
LKW-08,2026-06-10 23:00:00,43.1,70.9,3.72,0.4235
LKW-08,2026-06-10 23:30:00,43.1,81.5,3.49,0.4232
LKW-08,2026-06-11 00:00:00,43.1,81.6,3.08,0.423
LKW-08,2026-06-11 00:30:00,43.0,79.0,2.56,0.4227
LKW-08,2026-06-11 01:00:00,43.0,89.2,2.13,0.4225
LKW-08,2026-06-11 01:30:00,43.0,84.3,1.25,0.4222
LKW-08,2026-06-11 02:00:00,43.0,84.7,3.93,0.422
LKW-08,2026-06-11 02:30:00,43.0,81.7,2.5,0.4217
LKW-08,2026-06-11 03:00:00,42.9,77.8,4.03,0.4214
LKW-08,2026-06-11 03:30:00,42.9,72.0,5.02,0.4212
LKW-08,2026-06-11 04:00:00,42.9,76.8,3.93,0.4209
LKW-08,2026-06-11 04:30:00,42.9,87.4,4.18,0.4206
LKW-08,2026-06-11 05:00:00,42.8,80.0,3.03,0.4204
LKW-08,2026-06-11 05:30:00,42.8,88.1,3.17,0.4201
LKW-08,2026-06-11 06:00:00,42.8,80.2,4.03,0.4198
LKW-08,2026-06-11 06:30:00,42.8,87.5,1.67,0.4196
LKW-08,2026-06-11 07:00:00,42.7,88.1,2.52,0.4193
LKW-08,2026-06-11 07:30:00,42.7,96.3,4.65,0.419
LKW-08,2026-06-11 08:00:00,42.7,76.4,2.73,0.4188
LKW-08,2026-06-11 08:30:00,42.7,85.9,2.34,0.4185
LKW-08,2026-06-11 09:00:00,42.6,81.8,1.36,0.4182
LKW-08,2026-06-11 09:30:00,42.6,82.4,1.44,0.418
LKW-08,2026-06-11 10:00:00,42.6,78.2,3.2,0.4176
LKW-08,2026-06-11 10:30:00,42.6,80.6,4.56,0.4174
LKW-08,2026-06-11 11:00:00,42.5,83.2,3.74,0.4171
LKW-08,2026-06-11 11:30:00,42.5,72.3,3.97,0.4168
LKW-08,2026-06-11 12:00:00,42.5,79.8,2.7,0.4166
LKW-08,2026-06-11 12:30:00,42.5,84.9,4.07,0.4163
LKW-08,2026-06-11 13:00:00,42.4,70.9,2.57,0.416
LKW-08,2026-06-11 13:30:00,42.4,84.4,2.11,0.4157
LKW-08,2026-06-11 14:00:00,42.4,72.9,4.4,0.4155
LKW-08,2026-06-11 14:30:00,42.4,87.5,5.47,0.4152
LKW-08,2026-06-11 15:00:00,42.3,90.5,4.07,0.4149
LKW-08,2026-06-11 15:30:00,42.3,80.2,3.74,0.4147
LKW-08,2026-06-11 16:00:00,42.3,87.4,3.8,0.4144
LKW-08,2026-06-11 16:30:00,42.3,87.3,2.33,0.4141
LKW-08,2026-06-11 17:00:00,42.2,76.1,4.18,0.4138
LKW-08,2026-06-11 17:30:00,42.2,71.5,3.42,0.4136
LKW-08,2026-06-11 18:00:00,42.2,82.4,5.24,0.4133
LKW-08,2026-06-11 18:30:00,42.2,90.7,2.3,0.4131
LKW-08,2026-06-11 19:00:00,42.2,88.8,3.5,0.4129
LKW-08,2026-06-11 19:30:00,42.1,81.9,3.38,0.4126
LKW-08,2026-06-11 20:00:00,42.1,88.5,2.0,0.4123
LKW-08,2026-06-11 20:30:00,42.1,83.1,2.57,0.4121
LKW-08,2026-06-11 21:00:00,42.1,79.7,3.54,0.4119
LKW-08,2026-06-11 21:30:00,42.1,84.6,1.9,0.4117
LKW-08,2026-06-11 22:00:00,42.0,89.6,1.65,0.4115
LKW-08,2026-06-11 22:30:00,42.0,77.9,3.83,0.4113
LKW-08,2026-06-11 23:00:00,42.0,72.0,3.61,0.4111
LKW-08,2026-06-11 23:30:00,42.0,69.1,4.2,0.4109
LKW-08,2026-06-12 00:00:00,42.0,84.5,1.37,0.4107
LKW-08,2026-06-12 00:30:00,42.0,85.2,4.61,0.4106
LKW-08,2026-06-12 01:00:00,41.9,89.5,4.32,0.4104
LKW-08,2026-06-12 01:30:00,41.9,84.2,1.55,0.4102
LKW-08,2026-06-12 02:00:00,41.9,85.3,4.58,0.41
LKW-08,2026-06-12 02:30:00,41.9,79.0,3.13,0.4098
LKW-08,2026-06-12 03:00:00,41.9,82.7,2.19,0.4096
LKW-08,2026-06-12 03:30:00,41.8,88.4,4.81,0.4094
LKW-08,2026-06-12 04:00:00,41.8,82.1,3.78,0.4092
LKW-08,2026-06-12 04:30:00,41.8,97.9,3.44,0.409
LKW-08,2026-06-12 05:00:00,41.8,76.1,4.04,0.4088
LKW-08,2026-06-12 05:30:00,41.8,78.4,4.7,0.4086
LKW-08,2026-06-12 06:00:00,41.8,77.6,2.56,0.4084
LKW-08,2026-06-12 06:30:00,41.7,78.1,3.77,0.4082
LKW-08,2026-06-12 07:00:00,41.7,84.6,3.21,0.4081
LKW-08,2026-06-12 07:30:00,41.7,84.5,1.73,0.4079
LKW-08,2026-06-12 08:00:00,41.7,85.0,3.48,0.4077
LKW-08,2026-06-12 08:30:00,41.7,77.6,3.53,0.4074
LKW-08,2026-06-12 09:00:00,41.6,84.7,3.65,0.4072
LKW-08,2026-06-12 09:30:00,41.6,95.8,1.94,0.407
LKW-08,2026-06-12 10:00:00,41.6,79.3,2.53,0.4068
LKW-08,2026-06-12 10:30:00,41.6,75.7,3.4,0.4067
LKW-08,2026-06-12 11:00:00,41.6,71.7,3.49,0.4065
LKW-08,2026-06-12 11:30:00,41.6,80.9,2.5,0.4063
LKW-08,2026-06-12 12:00:00,41.5,82.0,3.11,0.4061
LKW-08,2026-06-12 12:30:00,41.5,79.5,3.44,0.4059
LKW-08,2026-06-12 13:00:00,41.5,88.9,1.51,0.4057
LKW-08,2026-06-12 13:30:00,41.5,84.5,2.01,0.4055
LKW-08,2026-06-12 14:00:00,41.5,71.3,3.73,0.4053
LKW-08,2026-06-12 14:30:00,41.5,80.5,2.4,0.4051
LKW-08,2026-06-12 15:00:00,41.4,77.2,4.43,0.4049
LKW-08,2026-06-12 15:30:00,41.4,72.6,3.22,0.4047
LKW-08,2026-06-12 16:00:00,41.4,80.0,2.36,0.4045
LKW-08,2026-06-12 16:30:00,41.4,85.5,4.83,0.4043
LKW-08,2026-06-12 17:00:00,41.4,85.8,1.61,0.404
LKW-08,2026-06-12 17:30:00,41.3,84.1,1.36,0.4038
LKW-08,2026-06-12 18:00:00,41.3,73.5,5.34,0.4036
LKW-08,2026-06-12 18:30:00,41.3,77.7,3.85,0.4035
LKW-08,2026-06-12 19:00:00,41.3,84.4,2.28,0.4033
LKW-08,2026-06-12 19:30:00,41.3,72.8,2.74,0.4031
LKW-08,2026-06-12 20:00:00,41.3,71.0,3.44,0.4029
LKW-08,2026-06-12 20:30:00,41.2,78.7,1.91,0.4027
LKW-09,2026-06-09 21:00:00,68.2,72.2,3.62,0.7022
LKW-09,2026-06-09 21:30:00,68.2,80.0,3.65,0.7021
LKW-09,2026-06-09 22:00:00,68.2,72.5,4.48,0.702
LKW-09,2026-06-09 22:30:00,68.2,74.9,1.32,0.7019
LKW-09,2026-06-09 23:00:00,68.2,79.0,4.77,0.7017
LKW-09,2026-06-09 23:30:00,68.1,78.0,1.55,0.7016
LKW-09,2026-06-10 00:00:00,68.1,76.5,4.15,0.7016
LKW-09,2026-06-10 00:30:00,68.1,87.3,2.88,0.7015
LKW-09,2026-06-10 01:00:00,68.1,77.8,4.48,0.7014
LKW-09,2026-06-10 01:30:00,68.1,76.3,3.2,0.7013
LKW-09,2026-06-10 02:00:00,68.1,77.3,4.02,0.7011
